lon,lat,class,class_name,flood_shock,recovery_ratio,permanence,soil_drainage,elevation,slope,flood_duration,ndvi_anomaly,cosine_distance,class_fig4
-95.6267853273387,40.61395657227145,2,Recovering,0.427653044462204,0.4262576103210449,0.2453626841306686,20.399999618530277,278.6527099609375,0.6562358736991882,0.0,0.0310733318328857,,
-95.64425946230357,40.60575563069384,2,Recovering,0.5764743685722351,0.7537712454795837,0.1419445723295211,16.399999618530273,277.8658752441406,0.8369787335395813,0.0,-0.0198507010936737,,
-95.64299455321478,40.57681846417103,2,Recovering,0.7880590558052063,0.7467270493507385,0.1995940208435058,10.489510536193848,275.7738037109375,0.2558145225048065,121.5999984741211,-0.1049836203455925,,
-95.63013679409607,40.63766469024189,2,Recovering,0.5501298904418945,0.6617177128791809,0.1860992014408111,12.899999618530272,279.2198486328125,0.1376856714487075,0.0,0.0316995531320571,,
-95.6043702638154,40.57461042223551,3,Non-Resilient,0.1412803530693054,-0.3671514391899109,0.1931516379117965,8.0,317.6629333496094,4.310964584350586,0.0,0.0155225098133087,,
-95.6076105754359,40.63219161142744,3,Non-Resilient,0.2054600566625595,0.0662684440612793,0.1918445378541946,6.900000095367432,327.5580749511719,2.8424949645996094,0.0,0.0140194073319435,,
-95.6252505456446,40.61668045779309,3,Non-Resilient,0.340847760438919,-0.0303928852081298,0.3512071073055267,19.0,278.487548828125,0.311889111995697,0.0,0.0481112748384475,,
-95.60651350295645,40.63331711264515,3,Non-Resilient,0.2106117308139801,0.0361587740480899,0.2029962688684463,6.199999809265137,331.8809814453125,0.1478124260902404,0.0,0.0065009146928787,,
-95.60315744538477,40.63225431113918,3,Non-Resilient,0.1991166472434997,0.0214826688170433,0.1948390901088714,5.800000190734863,324.8551025390625,1.270955204963684,0.0,0.0333714932203292,,
-95.6093232346975,40.60649013556505,3,Non-Resilient,0.2027559131383896,-0.0223670378327369,0.2072909623384475,7.599999904632568,331.7303771972656,4.885071754455566,0.0,0.0303080826997756,,
-95.63395459759924,40.628819924430005,3,Non-Resilient,0.295510858297348,0.191411018371582,0.2389468252658844,9.699999809265137,280.3763427734375,2.193311214447021,0.0,0.033406376838684,,
